date,score,country,term,translated_term,score_difference
2020-08-16,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-08-23,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-08-30,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-09-06,4,ger,handsanitizer,desinfektionsmittel,3.0
2020-09-13,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-09-20,5,ger,handsanitizer,desinfektionsmittel,3.0
2020-09-27,5,ger,handsanitizer,desinfektionsmittel,4.0
2020-10-04,4,ger,handsanitizer,desinfektionsmittel,2.0
2020-10-11,5,ger,handsanitizer,desinfektionsmittel,3.0
2020-10-18,6,ger,handsanitizer,desinfektionsmittel,4.0
2020-10-25,6,ger,handsanitizer,desinfektionsmittel,4.0
2020-11-01,6,ger,handsanitizer,desinfektionsmittel,4.0
2018-11-04,6,nl,toiletpaper,toiletpapier,
2018-11-11,7,nl,toiletpaper,toiletpapier,
2018-11-18,6,nl,toiletpaper,toiletpapier,
2018-11-25,8,nl,toiletpaper,toiletpapier,
2018-12-02,4,nl,toiletpaper,toiletpapier,
2018-12-09,7,nl,toiletpaper,toiletpapier,
2018-12-16,6,nl,toiletpaper,toiletpapier,
2018-12-23,4,nl,toiletpaper,toiletpapier,
2018-12-30,8,nl,toiletpaper,toiletpapier,
2019-01-06,8,nl,toiletpaper,toiletpapier,
2019-01-13,6,nl,toiletpaper,toiletpapier,
2019-01-20,8,nl,toiletpaper,toiletpapier,
2019-01-27,4,nl,toiletpaper,toiletpapier,
2019-02-03,4,nl,toiletpaper,toiletpapier,
2019-02-10,7,nl,toiletpaper,toiletpapier,
2019-02-17,9,nl,toiletpaper,toiletpapier,
2019-02-24,7,nl,toiletpaper,toiletpapier,
2019-03-03,9,nl,toiletpaper,toiletpapier,
2019-03-10,6,nl,toiletpaper,toiletpapier,
2019-03-17,7,nl,toiletpaper,toiletpapier,
2019-03-24,7,nl,toiletpaper,toiletpapier,
2019-03-31,5,nl,toiletpaper,toiletpapier,
2019-04-07,7,nl,toiletpaper,toiletpapier,
2019-04-14,5,nl,toiletpaper,toiletpapier,
2019-04-21,6,nl,toiletpaper,toiletpapier,
2019-04-28,8,nl,toiletpaper,toiletpapier,
2019-05-05,6,nl,toiletpaper,toiletpapier,
2019-05-12,7,nl,toiletpaper,toiletpapier,
2019-05-19,4,nl,toiletpaper,toiletpapier,
2019-05-26,5,nl,toiletpaper,toiletpapier,
2019-06-02,6,nl,toiletpaper,toiletpapier,
2019-06-09,4,nl,toiletpaper,toiletpapier,
2019-06-16,8,nl,toiletpaper,toiletpapier,
2019-06-23,7,nl,toiletpaper,toiletpapier,
2019-06-30,5,nl,toiletpaper,toiletpapier,
2019-07-07,9,nl,toiletpaper,toiletpapier,
2019-07-14,4,nl,toiletpaper,toiletpapier,
2019-07-21,5,nl,toiletpaper,toiletpapier,
2019-07-28,7,nl,toiletpaper,toiletpapier,
2019-08-04,11,nl,toiletpaper,toiletpapier,
2019-08-11,9,nl,toiletpaper,toiletpapier,
2019-08-18,3,nl,toiletpaper,toiletpapier,
2019-08-25,6,nl,toiletpaper,toiletpapier,
2019-09-01,8,nl,toiletpaper,toiletpapier,
2019-09-08,6,nl,toiletpaper,toiletpapier,
2019-09-15,6,nl,toiletpaper,toiletpapier,
2019-09-22,5,nl,toiletpaper,toiletpapier,
2019-09-29,7,nl,toiletpaper,toiletpapier,
2019-10-06,8,nl,toiletpaper,toiletpapier,
2019-10-13,9,nl,toiletpaper,toiletpapier,
2019-10-20,8,nl,toiletpaper,toiletpapier,
2019-10-27,8,nl,toiletpaper,toiletpapier,
2019-11-03,5,nl,toiletpaper,toiletpapier,-1.0
2019-11-10,7,nl,toiletpaper,toiletpapier,0.0
2019-11-17,5,nl,toiletpaper,toiletpapier,-1.0
2019-11-24,10,nl,toiletpaper,toiletpapier,2.0
2019-12-01,3,nl,toiletpaper,toiletpapier,-1.0
2019-12-08,7,nl,toiletpaper,toiletpapier,0.0
2019-12-15,3,nl,toiletpaper,toiletpapier,-3.0
2019-12-22,5,nl,toiletpaper,toiletpapier,1.0
2019-12-29,6,nl,toiletpaper,toiletpapier,-2.0
2020-01-05,13,nl,toiletpaper,toiletpapier,5.0
2020-01-12,11,nl,toiletpaper,toiletpapier,5.0
2020-01-19,7,nl,toiletpaper,toiletpapier,-1.0
2020-01-26,8,nl,toiletpaper,toiletpapier,4.0
2020-02-02,9,nl,toiletpaper,toiletpapier,5.0
2020-02-09,8,nl,toiletpaper,toiletpapier,1.0
2020-02-16,7,nl,toiletpaper,toiletpapier,-2.0
2020-02-23,12,nl,toiletpaper,toiletpapier,5.0
2020-03-01,14,nl,toiletpaper,toiletpapier,5.0
2020-03-08,87,nl,toiletpaper,toiletpapier,81.0
2020-03-15,100,nl,toiletpaper,toiletpapier,93.0
2020-03-22,34,nl,toiletpaper,toiletpapier,27.0
2020-03-29,15,nl,toiletpaper,toiletpapier,10.0
2020-04-05,8,nl,toiletpaper,toiletpapier,1.0
2020-04-12,11,nl,toiletpaper,toiletpapier,6.0
2020-04-19,9,nl,toiletpaper,toiletpapier,3.0
2020-04-26,11,nl,toiletpaper,toiletpapier,3.0
2020-05-03,8,nl,toiletpaper,toiletpapier,2.0
2020-05-10,11,nl,toiletpaper,toiletpapier,4.0
2020-05-17,6,nl,toiletpaper,toiletpapier,2.0
2020-05-24,12,nl,toiletpaper,toiletpapier,7.0
2020-05-31,8,nl,toiletpaper,toiletpapier,2.0
2020-06-07,10,nl,toiletpaper,toiletpapier,6.0
2020-06-14,8,nl,toiletpaper,toiletpapier,0.0
2020-06-21,7,nl,toiletpaper,toiletpapier,0.0
2020-06-28,6,nl,toiletpaper,toiletpapier,1.0
2020-07-05,6,nl,toiletpaper,toiletpapier,-3.0
2020-07-12,8,nl,toiletpaper,toiletpapier,4.0
2020-07-19,7,nl,toiletpaper,toiletpapier,2.0
2020-07-26,5,nl,toiletpaper,toiletpapier,-2.0
2020-08-02,12,nl,toiletpaper,toiletpapier,1.0
2020-08-09,8,nl,toiletpaper,toiletpapier,-1.0
2020-08-16,10,nl,toiletpaper,toiletpapier,7.0
2020-08-23,8,nl,toiletpaper,toiletpapier,2.0
2020-08-30,8,nl,toiletpaper,toiletpapier,0.0
2020-09-06,8,nl,toiletpaper,toiletpapier,2.0
2020-09-13,8,nl,toiletpaper,toiletpapier,2.0
2020-09-20,8,nl,toiletpaper,toiletpapier,3.0
2020-09-27,7,nl,toiletpaper,toiletpapier,0.0
2020-10-04,11,nl,toiletpaper,toiletpapier,3.0
2020-10-11,12,nl,toiletpaper,toiletpapier,3.0
2020-10-18,12,nl,toiletpaper,toiletpapier,4.0
2020-10-25,5,nl,toiletpaper,toiletpapier,-3.0
2020-11-01,9,nl,toiletpaper,toiletpapier,4.0
2018-11-04,65,nl,rice,rijst,
2018-11-11,63,nl,rice,rijst,
2018-11-18,62,nl,rice,rijst,
2018-11-25,58,nl,rice,rijst,
2018-12-02,63,nl,rice,rijst,
2018-12-09,60,nl,rice,rijst,
2018-12-16,59,nl,rice,rijst,
2018-12-23,52,nl,rice,rijst,
2018-12-30,65,nl,rice,rijst,
2019-01-06,72,nl,rice,rijst,
2019-01-13,81,nl,rice,rijst,
2019-01-20,68,nl,rice,rijst,
2019-01-27,74,nl,rice,rijst,
2019-02-03,77,nl,rice,rijst,
2019-02-10,73,nl,rice,rijst,
2019-02-17,74,nl,rice,rijst,
2019-02-24,64,nl,rice,rijst,
2019-03-03,73,nl,rice,rijst,
2019-03-10,72,nl,rice,rijst,
2019-03-17,65,nl,rice,rijst,
2019-03-24,71,nl,rice,rijst,
2019-03-31,63,nl,rice,rijst,
2019-04-07,71,nl,rice,rijst,
2019-04-14,53,nl,rice,rijst,
2019-04-21,50,nl,rice,rijst,
2019-04-28,66,nl,rice,rijst,
2019-05-05,71,nl,rice,rijst,
2019-05-12,73,nl,rice,rijst,
2019-05-19,69,nl,rice,rijst,
2019-05-26,58,nl,rice,rijst,
2019-06-02,63,nl,rice,rijst,
2019-06-09,61,nl,rice,rijst,
2019-06-16,56,nl,rice,rijst,
2019-06-23,50,nl,rice,rijst,
2019-06-30,59,nl,rice,rijst,
2019-07-07,63,nl,rice,rijst,
2019-07-14,60,nl,rice,rijst,
2019-07-21,51,nl,rice,rijst,
2019-07-28,67,nl,rice,rijst,
2019-08-04,76,nl,rice,rijst,
2019-08-11,71,nl,rice,rijst,
2019-08-18,69,nl,rice,rijst,
2019-08-25,59,nl,rice,rijst,
2019-09-01,70,nl,rice,rijst,
2019-09-08,66,nl,rice,rijst,
2019-09-15,67,nl,rice,rijst,
2019-09-22,64,nl,rice,rijst,
2019-09-29,65,nl,rice,rijst,
2019-10-06,65,nl,rice,rijst,
2019-10-13,66,nl,rice,rijst,
2019-10-20,65,nl,rice,rijst,
2019-10-27,65,nl,rice,rijst,
2019-11-03,68,nl,rice,rijst,3.0
2019-11-10,58,nl,rice,rijst,-5.0
2019-11-17,64,nl,rice,rijst,2.0
2019-11-24,67,nl,rice,rijst,9.0
2019-12-01,63,nl,rice,rijst,0.0
2019-12-08,52,nl,rice,rijst,-8.0
2019-12-15,50,nl,rice,rijst,-9.0
2019-12-22,52,nl,rice,rijst,0.0
2019-12-29,66,nl,rice,rijst,1.0
2020-01-05,85,nl,rice,rijst,13.0
2020-01-12,81,nl,rice,rijst,0.0
2020-01-19,81,nl,rice,rijst,13.0
2020-01-26,76,nl,rice,rijst,2.0
2020-02-02,75,nl,rice,rijst,-2.0
2020-02-09,68,nl,rice,rijst,-5.0
2020-02-16,80,nl,rice,rijst,6.0
2020-02-23,80,nl,rice,rijst,16.0
2020-03-01,72,nl,rice,rijst,-1.0
2020-03-08,79,nl,rice,rijst,7.0
2020-03-15,80,nl,rice,rijst,15.0
2020-03-22,89,nl,rice,rijst,18.0
2020-03-29,90,nl,rice,rijst,27.0
2020-04-05,80,nl,rice,rijst,9.0
2020-04-12,86,nl,rice,rijst,33.0
2020-04-19,84,nl,rice,rijst,34.0
2020-04-26,100,nl,rice,rijst,34.0
2020-05-03,92,nl,rice,rijst,21.0
2020-05-10,87,nl,rice,rijst,14.0
2020-05-17,78,nl,rice,rijst,9.0
2020-05-24,81,nl,rice,rijst,23.0
2020-05-31,77,nl,rice,rijst,14.0
2020-06-07,84,nl,rice,rijst,23.0
2020-06-14,73,nl,rice,rijst,17.0
2020-06-21,69,nl,rice,rijst,19.0
2020-06-28,73,nl,rice,rijst,14.0
2020-07-05,78,nl,rice,rijst,15.0
2020-07-12,72,nl,rice,rijst,12.0
2020-07-19,76,nl,rice,rijst,25.0
2020-07-26,77,nl,rice,rijst,10.0
2020-08-02,72,nl,rice,rijst,-4.0
2020-08-09,61,nl,rice,rijst,-10.0
2020-08-16,71,nl,rice,rijst,2.0
2020-08-23,77,nl,rice,rijst,18.0
2020-08-30,80,nl,rice,rijst,10.0
2020-09-06,80,nl,rice,rijst,14.0
2020-09-13,74,nl,rice,rijst,7.0
2020-09-20,76,nl,rice,rijst,12.0
2020-09-27,84,nl,rice,rijst,19.0
2020-10-04,78,nl,rice,rijst,13.0
2020-10-11,83,nl,rice,rijst,17.0
2020-10-18,88,nl,rice,rijst,23.0
2020-10-25,87,nl,rice,rijst,22.0
2020-11-01,81,nl,rice,rijst,13.0
2018-11-04,0,nl,handsanitizer,desinfectiemiddel,
2018-11-11,0,nl,handsanitizer,desinfectiemiddel,
2018-11-18,2,nl,handsanitizer,desinfectiemiddel,
2018-11-25,0,nl,handsanitizer,desinfectiemiddel,
2018-12-02,0,nl,handsanitizer,desinfectiemiddel,
2018-12-09,2,nl,handsanitizer,desinfectiemiddel,
2018-12-16,0,nl,handsanitizer,desinfectiemiddel,
2018-12-23,3,nl,handsanitizer,desinfectiemiddel,
2018-12-30,0,nl,handsanitizer,desinfectiemiddel,
2019-01-06,2,nl,handsanitizer,desinfectiemiddel,
2019-01-13,2,nl,handsanitizer,desinfectiemiddel,
2019-01-20,2,nl,handsanitizer,desinfectiemiddel,
2019-01-27,2,nl,handsanitizer,desinfectiemiddel,
2019-02-03,2,nl,handsanitizer,desinfectiemiddel,
2019-02-10,0,nl,handsanitizer,desinfectiemiddel,
2019-02-17,2,nl,handsanitizer,desinfectiemiddel,
2019-02-24,4,nl,handsanitizer,desinfectiemiddel,
2019-03-03,0,nl,handsanitizer,desinfectiemiddel,
2019-03-10,0,nl,handsanitizer,desinfectiemiddel,
2019-03-17,2,nl,handsanitizer,desinfectiemiddel,
2019-03-24,0,nl,handsanitizer,desinfectiemiddel,
2019-03-31,0,nl,handsanitizer,desinfectiemiddel,
2019-04-07,0,nl,handsanitizer,desinfectiemiddel,
2019-04-14,0,nl,handsanitizer,desinfectiemiddel,
2019-04-21,2,nl,handsanitizer,desinfectiemiddel,
2019-04-28,2,nl,handsanitizer,desinfectiemiddel,
2019-05-05,2,nl,handsanitizer,desinfectiemiddel,
2019-05-12,0,nl,handsanitizer,desinfectiemiddel,
2019-05-19,0,nl,handsanitizer,desinfectiemiddel,
2019-05-26,4,nl,handsanitizer,desinfectiemiddel,
2019-06-02,0,nl,handsanitizer,desinfectiemiddel,
2019-06-09,2,nl,handsanitizer,desinfectiemiddel,
2019-06-16,6,nl,handsanitizer,desinfectiemiddel,
2019-06-23,0,nl,handsanitizer,desinfectiemiddel,
2019-06-30,2,nl,handsanitizer,desinfectiemiddel,
2019-07-07,0,nl,handsanitizer,desinfectiemiddel,
2019-07-14,9,nl,handsanitizer,desinfectiemiddel,
2019-07-21,0,nl,handsanitizer,desinfectiemiddel,
2019-07-28,0,nl,handsanitizer,desinfectiemiddel,
2019-08-04,0,nl,handsanitizer,desinfectiemiddel,
2019-08-11,0,nl,handsanitizer,desinfectiemiddel,
2019-08-18,2,nl,handsanitizer,desinfectiemiddel,
2019-08-25,0,nl,handsanitizer,desinfectiemiddel,
2019-09-01,2,nl,handsanitizer,desinfectiemiddel,
2019-09-08,2,nl,handsanitizer,desinfectiemiddel,
2019-09-15,2,nl,handsanitizer,desinfectiemiddel,
2019-09-22,2,nl,handsanitizer,desinfectiemiddel,
2019-09-29,0,nl,handsanitizer,desinfectiemiddel,
2019-10-06,2,nl,handsanitizer,desinfectiemiddel,
2019-10-13,0,nl,handsanitizer,desinfectiemiddel,
2019-10-20,2,nl,handsanitizer,desinfectiemiddel,
2019-10-27,2,nl,handsanitizer,desinfectiemiddel,
2019-11-03,2,nl,handsanitizer,desinfectiemiddel,2.0
2019-11-10,4,nl,handsanitizer,desinfectiemiddel,4.0
2019-11-17,0,nl,handsanitizer,desinfectiemiddel,-2.0
2019-11-24,0,nl,handsanitizer,desinfectiemiddel,0.0
2019-12-01,0,nl,handsanitizer,desinfectiemiddel,0.0
2019-12-08,2,nl,handsanitizer,desinfectiemiddel,0.0
2019-12-15,2,nl,handsanitizer,desinfectiemiddel,2.0
2019-12-22,0,nl,handsanitizer,desinfectiemiddel,-3.0
2019-12-29,2,nl,handsanitizer,desinfectiemiddel,2.0
2020-01-05,2,nl,handsanitizer,desinfectiemiddel,0.0
2020-01-12,2,nl,handsanitizer,desinfectiemiddel,0.0
2020-01-19,0,nl,handsanitizer,desinfectiemiddel,-2.0
2020-01-26,3,nl,handsanitizer,desinfectiemiddel,1.0
2020-02-02,0,nl,handsanitizer,desinfectiemiddel,-2.0
2020-02-09,0,nl,handsanitizer,desinfectiemiddel,0.0
2020-02-16,6,nl,handsanitizer,desinfectiemiddel,4.0
2020-02-23,19,nl,handsanitizer,desinfectiemiddel,15.0
2020-03-01,14,nl,handsanitizer,desinfectiemiddel,14.0
2020-03-08,15,nl,handsanitizer,desinfectiemiddel,15.0
2020-03-15,29,nl,handsanitizer,desinfectiemiddel,27.0
2020-03-22,100,nl,handsanitizer,desinfectiemiddel,100.0
2020-03-29,9,nl,handsanitizer,desinfectiemiddel,9.0
2020-04-05,12,nl,handsanitizer,desinfectiemiddel,12.0
2020-04-12,6,nl,handsanitizer,desinfectiemiddel,6.0
2020-04-19,14,nl,handsanitizer,desinfectiemiddel,12.0
2020-04-26,10,nl,handsanitizer,desinfectiemiddel,8.0
2020-05-03,14,nl,handsanitizer,desinfectiemiddel,12.0
2020-05-10,25,nl,handsanitizer,desinfectiemiddel,25.0
2020-05-17,11,nl,handsanitizer,desinfectiemiddel,11.0
2020-05-24,13,nl,handsanitizer,desinfectiemiddel,9.0
2020-05-31,4,nl,handsanitizer,desinfectiemiddel,4.0
2020-06-07,7,nl,handsanitizer,desinfectiemiddel,5.0
2020-06-14,4,nl,handsanitizer,desinfectiemiddel,-2.0
2020-06-21,4,nl,handsanitizer,desinfectiemiddel,4.0
2020-06-28,4,nl,handsanitizer,desinfectiemiddel,2.0
2020-07-05,5,nl,handsanitizer,desinfectiemiddel,5.0
2020-07-12,6,nl,handsanitizer,desinfectiemiddel,-3.0
2020-07-19,4,nl,handsanitizer,desinfectiemiddel,4.0
2020-07-26,2,nl,handsanitizer,desinfectiemiddel,2.0
2020-08-02,4,nl,handsanitizer,desinfectiemiddel,4.0
2020-08-09,4,nl,handsanitizer,desinfectiemiddel,4.0
2020-08-16,8,nl,handsanitizer,desinfectiemiddel,6.0
2020-08-23,7,nl,handsanitizer,desinfectiemiddel,7.0
2020-08-30,2,nl,handsanitizer,desinfectiemiddel,0.0
2020-09-06,4,nl,handsanitizer,desinfectiemiddel,2.0
2020-09-13,3,nl,handsanitizer,desinfectiemiddel,1.0
2020-09-20,4,nl,handsanitizer,desinfectiemiddel,2.0
2020-09-27,5,nl,handsanitizer,desinfectiemiddel,5.0
2020-10-04,3,nl,handsanitizer,desinfectiemiddel,1.0
2020-10-11,7,nl,handsanitizer,desinfectiemiddel,7.0
2020-10-18,6,nl,handsanitizer,desinfectiemiddel,4.0
2020-10-25,4,nl,handsanitizer,desinfectiemiddel,2.0
2020-11-01,4,nl,handsanitizer,desinfectiemiddel,2.0
2018-11-04,1,nl,mouthmask,mondkapje,
2018-11-11,1,nl,mouthmask,mondkapje,
2018-11-18,1,nl,mouthmask,mondkapje,
2018-11-25,1,nl,mouthmask,mondkapje,
2018-12-02,1,nl,mouthmask,mondkapje,
2018-12-09,1,nl,mouthmask,mondkapje,
2018-12-16,1,nl,mouthmask,mondkapje,
2018-12-23,1,nl,mouthmask,mondkapje,
2018-12-30,1,nl,mouthmask,mondkapje,
2019-01-06,1,nl,mouthmask,mondkapje,
2019-01-13,1,nl,mouthmask,mondkapje,
2019-01-20,1,nl,mouthmask,mondkapje,
2019-01-27,1,nl,mouthmask,mondkapje,
2019-02-03,1,nl,mouthmask,mondkapje,
2019-02-10,1,nl,mouthmask,mondkapje,
2019-02-17,1,nl,mouthmask,mondkapje,
2019-02-24,1,nl,mouthmask,mondkapje,
2019-03-03,0,nl,mouthmask,mondkapje,
2019-03-10,1,nl,mouthmask,mondkapje,
2019-03-17,1,nl,mouthmask,mondkapje,
2019-03-24,1,nl,mouthmask,mondkapje,
2019-03-31,1,nl,mouthmask,mondkapje,
2019-04-07,1,nl,mouthmask,mondkapje,
2019-04-14,1,nl,mouthmask,mondkapje,
2019-04-21,1,nl,mouthmask,mondkapje,
2019-04-28,1,nl,mouthmask,mondkapje,
2019-05-05,1,nl,mouthmask,mondkapje,
2019-05-12,1,nl,mouthmask,mondkapje,
2019-05-19,1,nl,mouthmask,mondkapje,
2019-05-26,1,nl,mouthmask,mondkapje,
2019-06-02,1,nl,mouthmask,mondkapje,
2019-06-09,1,nl,mouthmask,mondkapje,
2019-06-16,1,nl,mouthmask,mondkapje,
2019-06-23,1,nl,mouthmask,mondkapje,
2019-06-30,1,nl,mouthmask,mondkapje,
2019-07-07,1,nl,mouthmask,mondkapje,
2019-07-14,1,nl,mouthmask,mondkapje,
2019-07-21,1,nl,mouthmask,mondkapje,
2019-07-28,1,nl,mouthmask,mondkapje,
2019-08-04,1,nl,mouthmask,mondkapje,
2019-08-11,1,nl,mouthmask,mondkapje,
2019-08-18,0,nl,mouthmask,mondkapje,
2019-08-25,1,nl,mouthmask,mondkapje,
2019-09-01,1,nl,mouthmask,mondkapje,
2019-09-08,1,nl,mouthmask,mondkapje,
2019-09-15,1,nl,mouthmask,mondkapje,
2019-09-22,1,nl,mouthmask,mondkapje,
2019-09-29,1,nl,mouthmask,mondkapje,
2019-10-06,1,nl,mouthmask,mondkapje,
2019-10-13,1,nl,mouthmask,mondkapje,
2019-10-20,1,nl,mouthmask,mondkapje,
2019-10-27,1,nl,mouthmask,mondkapje,
2019-11-03,1,nl,mouthmask,mondkapje,0.0
2019-11-10,1,nl,mouthmask,mondkapje,0.0
2019-11-17,1,nl,mouthmask,mondkapje,0.0
2019-11-24,1,nl,mouthmask,mondkapje,0.0
2019-12-01,1,nl,mouthmask,mondkapje,0.0
2019-12-08,1,nl,mouthmask,mondkapje,0.0
2019-12-15,1,nl,mouthmask,mondkapje,0.0
2019-12-22,1,nl,mouthmask,mondkapje,0.0
2019-12-29,1,nl,mouthmask,mondkapje,0.0
2020-01-05,1,nl,mouthmask,mondkapje,0.0
2020-01-12,1,nl,mouthmask,mondkapje,0.0
2020-01-19,2,nl,mouthmask,mondkapje,1.0
2020-01-26,6,nl,mouthmask,mondkapje,5.0
2020-02-02,2,nl,mouthmask,mondkapje,1.0
2020-02-09,1,nl,mouthmask,mondkapje,0.0
2020-02-16,1,nl,mouthmask,mondkapje,0.0
2020-02-23,26,nl,mouthmask,mondkapje,25.0
2020-03-01,7,nl,mouthmask,mondkapje,7.0
2020-03-08,5,nl,mouthmask,mondkapje,4.0
2020-03-15,16,nl,mouthmask,mondkapje,15.0
2020-03-22,11,nl,mouthmask,mondkapje,10.0
2020-03-29,7,nl,mouthmask,mondkapje,6.0
2020-04-05,5,nl,mouthmask,mondkapje,4.0
2020-04-12,8,nl,mouthmask,mondkapje,7.0
2020-04-19,7,nl,mouthmask,mondkapje,6.0
2020-04-26,13,nl,mouthmask,mondkapje,12.0
2020-05-03,65,nl,mouthmask,mondkapje,64.0
2020-05-10,37,nl,mouthmask,mondkapje,36.0
2020-05-17,27,nl,mouthmask,mondkapje,26.0
2020-05-24,20,nl,mouthmask,mondkapje,19.0
2020-05-31,26,nl,mouthmask,mondkapje,25.0
2020-06-07,16,nl,mouthmask,mondkapje,15.0
2020-06-14,15,nl,mouthmask,mondkapje,14.0
2020-06-21,12,nl,mouthmask,mondkapje,11.0
2020-06-28,15,nl,mouthmask,mondkapje,14.0
2020-07-05,19,nl,mouthmask,mondkapje,18.0
2020-07-12,25,nl,mouthmask,mondkapje,24.0
2020-07-19,36,nl,mouthmask,mondkapje,35.0
2020-07-26,32,nl,mouthmask,mondkapje,31.0
2020-08-02,26,nl,mouthmask,mondkapje,25.0
2020-08-09,16,nl,mouthmask,mondkapje,15.0
2020-08-16,17,nl,mouthmask,mondkapje,17.0
2020-08-23,16,nl,mouthmask,mondkapje,15.0
2020-08-30,12,nl,mouthmask,mondkapje,11.0
2020-09-06,8,nl,mouthmask,mondkapje,7.0
2020-09-13,9,nl,mouthmask,mondkapje,8.0
2020-09-20,10,nl,mouthmask,mondkapje,9.0
2020-09-27,100,nl,mouthmask,mondkapje,99.0
2020-10-04,70,nl,mouthmask,mondkapje,69.0
2020-10-11,85,nl,mouthmask,mondkapje,84.0
2020-10-18,42,nl,mouthmask,mondkapje,41.0
2020-10-25,28,nl,mouthmask,mondkapje,27.0
2020-11-01,19,nl,mouthmask,mondkapje,18.0
2018-11-04,5,uk,toiletpaper,toiletpaper,
2018-11-11,5,uk,toiletpaper,toiletpaper,
2018-11-18,6,uk,toiletpaper,toiletpaper,
2018-11-25,6,uk,toiletpaper,toiletpaper,
2018-12-02,6,uk,toiletpaper,toiletpaper,
2018-12-09,5,uk,toiletpaper,toiletpaper,
2018-12-16,5,uk,toiletpaper,toiletpaper,
2018-12-23,4,uk,toiletpaper,toiletpaper,
2018-12-30,5,uk,toiletpaper,toiletpaper,
2019-01-06,4,uk,toiletpaper,toiletpaper,
2019-01-13,5,uk,toiletpaper,toiletpaper,
2019-01-20,6,uk,toiletpaper,toiletpaper,
2019-01-27,5,uk,toiletpaper,toiletpaper,
2019-02-03,4,uk,toiletpaper,toiletpaper,
2019-02-10,7,uk,toiletpaper,toiletpaper,
2019-02-17,23,uk,toiletpaper,toiletpaper,
2019-02-24,5,uk,toiletpaper,toiletpaper,
2019-03-03,5,uk,toiletpaper,toiletpaper,
2019-03-10,4,uk,toiletpaper,toiletpaper,
2019-03-17,5,uk,toiletpaper,toiletpaper,
2019-03-24,4,uk,toiletpaper,toiletpaper,
2019-03-31,5,uk,toiletpaper,toiletpaper,
2019-04-07,4,uk,toiletpaper,toiletpaper,
2019-04-14,5,uk,toiletpaper,toiletpaper,
2019-04-21,4,uk,toiletpaper,toiletpaper,
2019-04-28,4,uk,toiletpaper,toiletpaper,
2019-05-05,5,uk,toiletpaper,toiletpaper,
2019-05-12,4,uk,toiletpaper,toiletpaper,
2019-05-19,5,uk,toiletpaper,toiletpaper,
2019-05-26,4,uk,toiletpaper,toiletpaper,
2019-06-02,4,uk,toiletpaper,toiletpaper,
2019-06-09,6,uk,toiletpaper,toiletpaper,
2019-06-16,5,uk,toiletpaper,toiletpaper,
2019-06-23,5,uk,toiletpaper,toiletpaper,
2019-06-30,5,uk,toiletpaper,toiletpaper,
2019-07-07,5,uk,toiletpaper,toiletpaper,
2019-07-14,5,uk,toiletpaper,toiletpaper,
2019-07-21,4,uk,toiletpaper,toiletpaper,
2019-07-28,4,uk,toiletpaper,toiletpaper,
2019-08-04,5,uk,toiletpaper,toiletpaper,
2019-08-11,5,uk,toiletpaper,toiletpaper,
2019-08-18,5,uk,toiletpaper,toiletpaper,
2019-08-25,5,uk,toiletpaper,toiletpaper,
2019-09-01,5,uk,toiletpaper,toiletpaper,
2019-09-08,4,uk,toiletpaper,toiletpaper,
2019-09-15,5,uk,toiletpaper,toiletpaper,
2019-09-22,4,uk,toiletpaper,toiletpaper,
2019-09-29,5,uk,toiletpaper,toiletpaper,
2019-10-06,6,uk,toiletpaper,toiletpaper,
2019-10-13,7,uk,toiletpaper,toiletpaper,
2019-10-20,5,uk,toiletpaper,toiletpaper,
2019-10-27,6,uk,toiletpaper,toiletpaper,
2019-11-03,5,uk,toiletpaper,toiletpaper,0.0
2019-11-10,4,uk,toiletpaper,toiletpaper,-1.0
2019-11-17,5,uk,toiletpaper,toiletpaper,-1.0
2019-11-24,6,uk,toiletpaper,toiletpaper,0.0
2019-12-01,6,uk,toiletpaper,toiletpaper,0.0
2019-12-08,5,uk,toiletpaper,toiletpaper,0.0
2019-12-15,6,uk,toiletpaper,toiletpaper,1.0
2019-12-22,5,uk,toiletpaper,toiletpaper,1.0
2019-12-29,5,uk,toiletpaper,toiletpaper,0.0
2020-01-05,6,uk,toiletpaper,toiletpaper,2.0
2020-01-12,6,uk,toiletpaper,toiletpaper,1.0
2020-01-19,6,uk,toiletpaper,toiletpaper,0.0
2020-01-26,6,uk,toiletpaper,toiletpaper,1.0
2020-02-02,5,uk,toiletpaper,toiletpaper,1.0
2020-02-09,5,uk,toiletpaper,toiletpaper,-2.0
2020-02-16,5,uk,toiletpaper,toiletpaper,-18.0
2020-02-23,5,uk,toiletpaper,toiletpaper,0.0
2020-03-01,31,uk,toiletpaper,toiletpaper,26.0
2020-03-08,90,uk,toiletpaper,toiletpaper,86.0
2020-03-15,100,uk,toiletpaper,toiletpaper,95.0
2020-03-22,40,uk,toiletpaper,toiletpaper,36.0
2020-03-29,17,uk,toiletpaper,toiletpaper,12.0
2020-04-05,10,uk,toiletpaper,toiletpaper,6.0
2020-04-12,10,uk,toiletpaper,toiletpaper,5.0
2020-04-19,9,uk,toiletpaper,toiletpaper,5.0
2020-04-26,8,uk,toiletpaper,toiletpaper,4.0
