date,score,country,term,translated_term,score_difference
2020-09-06,58,ger,to-go,zummitnehmen,9.0
2020-09-13,51,ger,to-go,zummitnehmen,7.0
2020-09-20,59,ger,to-go,zummitnehmen,10.0
2020-09-27,63,ger,to-go,zummitnehmen,22.0
2020-10-04,56,ger,to-go,zummitnehmen,10.0
2020-10-11,69,ger,to-go,zummitnehmen,14.0
2020-10-18,64,ger,to-go,zummitnehmen,9.0
2020-10-25,67,ger,to-go,zummitnehmen,24.0
2020-11-01,100,ger,to-go,zummitnehmen,63.0
2019-11-03,2,ger,toiletpaper,toilettenpapier,0.0
2019-11-10,2,ger,toiletpaper,toilettenpapier,0.0
2019-11-17,2,ger,toiletpaper,toilettenpapier,0.0
2019-11-24,1,ger,toiletpaper,toilettenpapier,-1.0
2019-12-01,2,ger,toiletpaper,toilettenpapier,0.0
2019-12-08,2,ger,toiletpaper,toilettenpapier,1.0
2019-12-15,2,ger,toiletpaper,toilettenpapier,0.0
2019-12-22,1,ger,toiletpaper,toilettenpapier,-1.0
2019-12-29,2,ger,toiletpaper,toilettenpapier,0.0
2020-01-05,2,ger,toiletpaper,toilettenpapier,-3.0
2020-01-12,1,ger,toiletpaper,toilettenpapier,-2.0
2020-01-19,2,ger,toiletpaper,toilettenpapier,0.0
2020-01-26,2,ger,toiletpaper,toilettenpapier,-1.0
2020-02-02,1,ger,toiletpaper,toilettenpapier,-1.0
2020-02-09,2,ger,toiletpaper,toilettenpapier,0.0
2020-02-16,2,ger,toiletpaper,toilettenpapier,0.0
2020-02-23,2,ger,toiletpaper,toilettenpapier,0.0
2020-03-01,8,ger,toiletpaper,toilettenpapier,6.0
2020-03-08,20,ger,toiletpaper,toilettenpapier,18.0
2020-03-15,100,ger,toiletpaper,toilettenpapier,98.0
2020-03-22,73,ger,toiletpaper,toilettenpapier,71.0
2020-03-29,42,ger,toiletpaper,toilettenpapier,40.0
2020-04-05,20,ger,toiletpaper,toilettenpapier,18.0
2020-04-12,10,ger,toiletpaper,toilettenpapier,8.0
2020-04-19,7,ger,toiletpaper,toilettenpapier,5.0
2020-04-26,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-03,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-10,3,ger,toiletpaper,toilettenpapier,2.0
2020-05-17,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-24,3,ger,toiletpaper,toilettenpapier,1.0
2020-05-31,2,ger,toiletpaper,toilettenpapier,0.0
2020-06-07,2,ger,toiletpaper,toilettenpapier,1.0
2020-06-14,2,ger,toiletpaper,toilettenpapier,1.0
2020-06-21,2,ger,toiletpaper,toilettenpapier,0.0
2020-06-28,2,ger,toiletpaper,toilettenpapier,0.0
2020-07-05,3,ger,toiletpaper,toilettenpapier,1.0
2020-07-12,2,ger,toiletpaper,toilettenpapier,0.0
2020-07-19,2,ger,toiletpaper,toilettenpapier,0.0
2020-07-26,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-02,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-09,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-16,1,ger,toiletpaper,toilettenpapier,-1.0
2020-08-23,2,ger,toiletpaper,toilettenpapier,0.0
2020-08-30,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-06,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-13,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-20,2,ger,toiletpaper,toilettenpapier,0.0
2020-09-27,2,ger,toiletpaper,toilettenpapier,0.0
2020-10-04,2,ger,toiletpaper,toilettenpapier,0.0
2020-10-11,6,ger,toiletpaper,toilettenpapier,4.0
2020-10-18,13,ger,toiletpaper,toilettenpapier,12.0
2020-10-25,6,ger,toiletpaper,toilettenpapier,4.0
2020-11-01,3,ger,toiletpaper,toilettenpapier,1.0
2019-11-03,5,nl,toiletpaper,toiletpapier,-1.0
2019-11-10,7,nl,toiletpaper,toiletpapier,0.0
2019-11-17,5,nl,toiletpaper,toiletpapier,-1.0
2019-11-24,10,nl,toiletpaper,toiletpapier,2.0
2019-12-01,3,nl,toiletpaper,toiletpapier,-1.0
2019-12-08,7,nl,toiletpaper,toiletpapier,0.0
2019-12-15,3,nl,toiletpaper,toiletpapier,-3.0
2019-12-22,5,nl,toiletpaper,toiletpapier,1.0
2019-12-29,6,nl,toiletpaper,toiletpapier,-2.0
2020-01-05,13,nl,toiletpaper,toiletpapier,5.0
2020-01-12,11,nl,toiletpaper,toiletpapier,5.0
2020-01-19,7,nl,toiletpaper,toiletpapier,-1.0
2020-01-26,8,nl,toiletpaper,toiletpapier,4.0
2020-02-02,9,nl,toiletpaper,toiletpapier,5.0
2020-02-09,8,nl,toiletpaper,toiletpapier,1.0
2020-02-16,7,nl,toiletpaper,toiletpapier,-2.0
2020-02-23,12,nl,toiletpaper,toiletpapier,5.0
2020-03-01,14,nl,toiletpaper,toiletpapier,5.0
2020-03-08,87,nl,toiletpaper,toiletpapier,81.0
2020-03-15,100,nl,toiletpaper,toiletpapier,93.0
2020-03-22,34,nl,toiletpaper,toiletpapier,27.0
2020-03-29,15,nl,toiletpaper,toiletpapier,10.0
2020-04-05,8,nl,toiletpaper,toiletpapier,1.0
2020-04-12,11,nl,toiletpaper,toiletpapier,6.0
2020-04-19,9,nl,toiletpaper,toiletpapier,3.0
2020-04-26,11,nl,toiletpaper,toiletpapier,3.0
2020-05-03,8,nl,toiletpaper,toiletpapier,2.0
2020-05-10,11,nl,toiletpaper,toiletpapier,4.0
2020-05-17,6,nl,toiletpaper,toiletpapier,2.0
2020-05-24,12,nl,toiletpaper,toiletpapier,7.0
2020-05-31,8,nl,toiletpaper,toiletpapier,2.0
2020-06-07,10,nl,toiletpaper,toiletpapier,6.0
2020-06-14,8,nl,toiletpaper,toiletpapier,0.0
2020-06-21,7,nl,toiletpaper,toiletpapier,0.0
2020-06-28,6,nl,toiletpaper,toiletpapier,1.0
2020-07-05,6,nl,toiletpaper,toiletpapier,-3.0
2020-07-12,8,nl,toiletpaper,toiletpapier,4.0
2020-07-19,7,nl,toiletpaper,toiletpapier,2.0
2020-07-26,5,nl,toiletpaper,toiletpapier,-2.0
2020-08-02,12,nl,toiletpaper,toiletpapier,1.0
2020-08-09,8,nl,toiletpaper,toiletpapier,-1.0
2020-08-16,10,nl,toiletpaper,toiletpapier,7.0
2020-08-23,8,nl,toiletpaper,toiletpapier,2.0
2020-08-30,8,nl,toiletpaper,toiletpapier,0.0
2020-09-06,8,nl,toiletpaper,toiletpapier,2.0
2020-09-13,8,nl,toiletpaper,toiletpapier,2.0
2020-09-20,8,nl,toiletpaper,toiletpapier,3.0
2020-09-27,7,nl,toiletpaper,toiletpapier,0.0
2020-10-04,11,nl,toiletpaper,toiletpapier,3.0
2020-10-11,12,nl,toiletpaper,toiletpapier,3.0
2020-10-18,12,nl,toiletpaper,toiletpapier,4.0
2020-10-25,5,nl,toiletpaper,toiletpapier,-3.0
2020-11-01,9,nl,toiletpaper,toiletpapier,4.0
2019-11-03,5,uk,toiletpaper,toiletpaper,0.0
2019-11-10,4,uk,toiletpaper,toiletpaper,-1.0
2019-11-17,5,uk,toiletpaper,toiletpaper,-1.0
2019-11-24,6,uk,toiletpaper,toiletpaper,0.0
2019-12-01,6,uk,toiletpaper,toiletpaper,0.0
2019-12-08,5,uk,toiletpaper,toiletpaper,0.0
2019-12-15,6,uk,toiletpaper,toiletpaper,1.0
2019-12-22,5,uk,toiletpaper,toiletpaper,1.0
2019-12-29,5,uk,toiletpaper,toiletpaper,0.0
2020-01-05,6,uk,toiletpaper,toiletpaper,2.0
2020-01-12,6,uk,toiletpaper,toiletpaper,1.0
2020-01-19,6,uk,toiletpaper,toiletpaper,0.0
2020-01-26,6,uk,toiletpaper,toiletpaper,1.0
2020-02-02,5,uk,toiletpaper,toiletpaper,1.0
2020-02-09,5,uk,toiletpaper,toiletpaper,-2.0
2020-02-16,5,uk,toiletpaper,toiletpaper,-18.0
2020-02-23,5,uk,toiletpaper,toiletpaper,0.0
2020-03-01,31,uk,toiletpaper,toiletpaper,26.0
2020-03-08,90,uk,toiletpaper,toiletpaper,86.0
2020-03-15,100,uk,toiletpaper,toiletpaper,95.0
2020-03-22,40,uk,toiletpaper,toiletpaper,36.0
2020-03-29,17,uk,toiletpaper,toiletpaper,12.0
2020-04-05,10,uk,toiletpaper,toiletpaper,6.0
2020-04-12,10,uk,toiletpaper,toiletpaper,5.0
2020-04-19,9,uk,toiletpaper,toiletpaper,5.0
2020-04-26,8,uk,toiletpaper,toiletpaper,4.0
2020-05-03,9,uk,toiletpaper,toiletpaper,4.0
2020-05-10,9,uk,toiletpaper,toiletpaper,5.0
2020-05-17,8,uk,toiletpaper,toiletpaper,3.0
2020-05-24,7,uk,toiletpaper,toiletpaper,3.0
2020-05-31,7,uk,toiletpaper,toiletpaper,3.0
2020-06-07,6,uk,toiletpaper,toiletpaper,0.0
2020-06-14,6,uk,toiletpaper,toiletpaper,1.0
2020-06-21,6,uk,toiletpaper,toiletpaper,1.0
2020-06-28,6,uk,toiletpaper,toiletpaper,1.0
2020-07-05,5,uk,toiletpaper,toiletpaper,0.0
2020-07-12,5,uk,toiletpaper,toiletpaper,0.0
2020-07-19,5,uk,toiletpaper,toiletpaper,1.0
2020-07-26,6,uk,toiletpaper,toiletpaper,2.0
2020-08-02,4,uk,toiletpaper,toiletpaper,-1.0
2020-08-09,4,uk,toiletpaper,toiletpaper,-1.0
2020-08-16,6,uk,toiletpaper,toiletpaper,1.0
2020-08-23,6,uk,toiletpaper,toiletpaper,1.0
2020-08-30,6,uk,toiletpaper,toiletpaper,1.0
2020-09-06,5,uk,toiletpaper,toiletpaper,1.0
2020-09-13,6,uk,toiletpaper,toiletpaper,1.0
2020-09-20,9,uk,toiletpaper,toiletpaper,5.0
2020-09-27,9,uk,toiletpaper,toiletpaper,4.0
2020-10-04,7,uk,toiletpaper,toiletpaper,1.0
2020-10-11,6,uk,toiletpaper,toiletpaper,-1.0
2020-10-18,7,uk,toiletpaper,toiletpaper,2.0
2020-10-25,9,uk,toiletpaper,toiletpaper,3.0
2020-11-01,7,uk,toiletpaper,toiletpaper,2.0
